label        tp	 fp	 fn	 prec	 rec	 f1
DA           6	 2	 0	 0.75	 1.0	 0.85714287
NA           0	 0	 1	 0.0	 0.0	 0.0
SD           0	 0	 1	 0.0	 0.0	 0.0
VC           0	 0	 2	 0.0	 0.0	 0.0
CC           0	 0	 2	 0.0	 0.0	 0.0
SN           5	 4	 0	 0.5555556	 1.0	 0.71428573
tp: 11 fp: 6 fn: 6 labels: 6
Macro-average	 prec: 0.2175926, rec: 0.33333334, f1: 0.2633053
Micro-average	 prec: 0.64705884, recall: 0.64705884, f1: 0.64705884
