label        tp	 fp	 fn	 prec	 rec	 f1
DA           7	 2	 0	 0.7777778	 1.0	 0.875
NA           0	 0	 1	 0.0	 0.0	 0.0
SD           0	 0	 2	 0.0	 0.0	 0.0
CC           1	 5	 0	 0.16666667	 1.0	 0.2857143
AR           0	 0	 2	 0.0	 0.0	 0.0
P            0	 0	 1	 0.0	 0.0	 0.0
LR           0	 0	 1	 0.0	 0.0	 0.0
tp: 8 fp: 7 fn: 7 labels: 7
Macro-average	 prec: 0.13492064, rec: 0.2857143, f1: 0.18328843
Micro-average	 prec: 0.53333336, recall: 0.53333336, f1: 0.53333336
