label        tp	 fp	 fn	 prec	 rec	 f1
DA           7	 6	 0	 0.53846157	 1.0	 0.70000005
NA           0	 0	 1	 0.0	 0.0	 0.0
SD           0	 0	 2	 0.0	 0.0	 0.0
CC           1	 1	 0	 0.5	 1.0	 0.6666667
AR           0	 0	 2	 0.0	 0.0	 0.0
P            0	 0	 1	 0.0	 0.0	 0.0
LR           0	 0	 1	 0.0	 0.0	 0.0
tp: 8 fp: 7 fn: 7 labels: 7
Macro-average	 prec: 0.14835165, rec: 0.2857143, f1: 0.19529839
Micro-average	 prec: 0.53333336, recall: 0.53333336, f1: 0.53333336
