label        tp	 fp	 fn	 prec	 rec	 f1
DA           6	 1	 0	 0.85714287	 1.0	 0.9230769
NA           0	 0	 1	 0.0	 0.0	 0.0
SD           0	 0	 1	 0.0	 0.0	 0.0
VC           0	 0	 2	 0.0	 0.0	 0.0
CC           2	 2	 0	 0.5	 1.0	 0.6666667
SN           5	 1	 0	 0.8333333	 1.0	 0.90909094
tp: 13 fp: 4 fn: 4 labels: 6
Macro-average	 prec: 0.36507937, rec: 0.5, f1: 0.42201835
Micro-average	 prec: 0.7647059, recall: 0.7647059, f1: 0.7647059
