label        tp	 fp	 fn	 prec	 rec	 f1
DA           5	 14	 0	 0.2631579	 1.0	 0.4166667
NA           0	 0	 3	 0.0	 0.0	 0.0
SD           0	 0	 3	 0.0	 0.0	 0.0
VC           0	 0	 1	 0.0	 0.0	 0.0
CC           0	 0	 3	 0.0	 0.0	 0.0
AR           0	 0	 2	 0.0	 0.0	 0.0
SN           3	 0	 0	 1.0	 1.0	 1.0
LR           0	 0	 2	 0.0	 0.0	 0.0
tp: 8 fp: 14 fn: 14 labels: 8
Macro-average	 prec: 0.15789473, rec: 0.25, f1: 0.19354838
Micro-average	 prec: 0.36363637, recall: 0.36363637, f1: 0.36363637
