label        tp	 fp	 fn	 prec	 rec	 f1
DA           6	 2	 0	 0.75	 1.0	 0.85714287
N            0	 0	 3	 0.0	 0.0	 0.0
NA           0	 0	 1	 0.0	 0.0	 0.0
SD           0	 0	 1	 0.0	 0.0	 0.0
VC           0	 0	 2	 0.0	 0.0	 0.0
CC           2	 3	 0	 0.4	 1.0	 0.5714286
P            1	 3	 1	 0.25	 0.5	 0.33333334
tp: 9 fp: 8 fn: 8 labels: 7
Macro-average	 prec: 0.2, rec: 0.35714287, f1: 0.25641027
Micro-average	 prec: 0.5294118, recall: 0.5294118, f1: 0.5294118
