label        tp	 fp	 fn	 prec	 rec	 f1
DA           6	 0	 0	 1.0	 1.0	 1.0
N            0	 0	 3	 0.0	 0.0	 0.0
NA           0	 0	 1	 0.0	 0.0	 0.0
SD           0	 0	 1	 0.0	 0.0	 0.0
VC           1	 0	 1	 1.0	 0.5	 0.6666667
CC           2	 0	 0	 1.0	 1.0	 1.0
AR           0	 2	 0	 0.0	 0.0	 0.0
P            2	 4	 0	 0.33333334	 1.0	 0.5
tp: 11 fp: 6 fn: 6 labels: 8
Macro-average	 prec: 0.41666666, rec: 0.4375, f1: 0.42682928
Micro-average	 prec: 0.64705884, recall: 0.64705884, f1: 0.64705884
